userId,movieId,rating,timestamp
1,2038,5,964983414
1,130,5,964984100
1,2674,5,964980668
1,920,2,964983393
1,136,5,964983650
1,2696,4,964980683
1,2028,5,964980985
1,921,5,964981909
1,2713,4,964982271
1,2020,5,964981855
1,2733,5,964981589
1,900,5,964981827
1,1997,3,964983426
1,1939,5,964981888
1,957,3,964983414
1,2287,5,964982791
1,476,4,964981179
1,1183,3,964981125
1,1181,5,964982290
1,1326,4,964981404
1,1171,4,964982620
1,1332,5,964983034
1,1333,4,964983056
1,836,5,964981680
1,615,3,964984086
1,632,4,964980499
1,1154,5,964981107
1,974,5,964982290
1,1146,4,964980985
1,831,5,964983484
1,508,4,964982546
1,820,5,964981327
1,1126,4,964980875
1,509,4,964982271
1,909,4,964983250
1,510,4,964983793
1,1319,4,964981230
1,520,5,964982931
1,546,3,964982563
1,1261,3,964982620
1,551,5,964982838
1,829,4,964984018
1,969,5,964983705
1,1298,5,964981125
1,1190,5,964982346
1,559,3,964981775
1,828,5,964982951
1,964,4,964983599
1,1224,5,964983504
1,1220,4,964983056
1,592,4,964982400
1,1218,5,964982951
1,594,3,964982653
1,1235,3,964983536
1,1110,3,964984112
1,513,5,964982838
1,781,5,964982681
1,810,4,964980924
1,734,5,964983219
1,1036,4,964983393
1,1407,5,964981497
1,767,3,964981775
1,789,5,964982791
1,1401,4,964981780
1,977,5,964983414
1,782,5,964982876
1,485,5,964984153
1,783,5,964982791
1,484,4,964982653
1,801,5,964982400
1,786,5,964982855
1,1431,5,964982176
1,788,5,964982653
1,996,5,964984086
1,723,4,964983614
1,1084,3,964982310
1,990,5,964981909
1,1076,3,964983017
1,815,5,964981680
1,701,5,964982475
1,787,3,964982903
1,981,5,964982703
1,1060,3,964982653
1,705,5,964981529
1,720,5,964982176
1,797,4,964981179
2,291,4,1445715029
2,7372,4,1445714841
2,1284,4,1445715228
2,7323,3,1445714941
2,7590,4,1445715166
2,7436,5,1445715172
2,7415,4,1445715340
2,8305,5,1445714966
2,5305,3,1445714960
2,7697,5,1445715189
2,7768,3,1445714891
2,4615,4,1445714952
2,8828,5,1445714851
2,6315,4,1445715064
2,8063,3,1445714874
2,8681,5,1445715272
2,8550,3,1445714854
2,8509,2,1445715276
2,8466,4,1445714882
2,2674,4,1445714885
2,8376,3,1445715145
2,277,3,1445714835
2,6253,4,1445715013
2,7776,2,1445714938
2,7010,4,1445715154
2,6801,5,1445714980
2,6710,4,1445715141
2,7154,3,1445714974
2,7258,4,1445714926
3,2765,5,1306463603
3,545,0,1306463619
3,30,0,1306463578
3,1553,0,1306464261
3,974,3,1306463323
3,4050,4,1306464021
3,5504,4,1306463993
3,696,0,1306463567
3,962,0,1306463569
3,461,0,1306464275
3,1824,0,1306464293
3,4273,0,1306464204
3,5052,4,1306464036
3,4122,5,1306463825
3,4595,5,1306463670
3,1493,0,1306464175
3,565,0,1306464228
3,971,0,1306463624
3,3335,5,1306463770
3,1567,2,1306463559
3,853,0,1306464216
3,5080,5,1306463684
3,7114,5,1306463815
3,2280,4,1306464054
3,2945,0,1306464245
3,1701,4,1306463631
3,2141,5,1306463925
3,3734,5,1306463718
3,1000,0,1306464189
3,1190,4,1306464003
3,7185,0,1306464164
3,3666,0,1306464284
3,4045,5,1306463708
3,585,0,1306463595
3,2416,0,1306463638
3,1054,3,1306463561
3,656,5,1306463611
3,832,0,1306463627
3,1544,0,1306463572
4,2084,2,945173553
4,701,5,945079521
4,2608,1,986848908
4,1390,3,964540505
4,94,4,986848784
4,1396,4,964622714
4,2079,1,964778621
4,1071,1,945173766
4,696,5,945079670
4,2605,2,964538243
4,702,5,945173602
4,2097,5,964539628
4,1384,4,945629179
4,2078,4,964539986
4,143,3,945078428
4,684,4,945078446
4,817,5,945173692
4,3565,3,1007569445
4,1374,4,964622642
4,686,4,945079837
4,135,5,945078571
4,2681,1,986935199
4,1376,3,964622617
4,1381,2,964539431
4,690,5,945173902
4,413,5,945174290
4,2036,2,945078542
4,863,5,986934625
4,692,5,945173989
4,920,4,964539961
4,978,2,986934832
4,2644,2,986849212
4,815,4,945079483
4,506,4,945079670
4,694,5,945173902
4,2623,5,964538351
4,109,1,986848920
4,108,5,964622758
4,901,2,945078967
4,1397,1,986934786
4,905,5,945174025
4,981,5,945079653
4,808,3,964540578
4,485,2,945079301
4,1424,5,945079653
4,912,1,964539205
4,2442,4,964623306
4,783,4,945079232
4,31,2,945173447
4,1002,3,945078467
4,2226,2,945078528
4,2238,2,945078946
4,2413,4,964539828
4,444,1,945079106
4,987,4,945079653
4,20,3,986935199
4,471,5,945078636
4,2394,4,964539771
4,2393,1,964538930
4,799,5,945173654
4,2259,4,986848610
4,1444,5,945078967
4,2382,4,964539121
4,1443,2,964622684
4,472,1,964538832
4,2286,4,986936200
4,1445,4,986934786
4,3574,4,1007574532
4,958,4,964538728
4,1404,3,986934870
4,982,5,945078690
4,3579,4,1007569465
4,2136,5,945078814
4,711,5,964538571
4,2145,5,964539140
4,2546,4,986849238
4,718,3,986849085
4,2020,5,945079013
4,2526,4,964539395
4,949,5,945174008
4,2517,5,964538329
4,2201,5,986934870
4,52,3,964538444
4,429,5,945079872
4,2158,4,986935016
4,2510,3,964622758
4,1494,2,945078690
4,810,2,986934819
4,2488,4,986934498
4,914,4,945079729
4,43,2,945173425
4,3618,5,1007569424
4,41,3,986935047
4,2197,4,945078708
4,47,3,964622786
4,681,4,945079653
4,3219,4,1007569586
4,900,3,964538728
4,1761,4,964622590
4,3042,3,986848665
4,546,3,945079906
4,512,3,986848609
4,1640,5,945174008
4,3016,5,986848753
4,3015,4,986849149
4,3011,3,986849226
4,3241,3,1007574509
4,278,5,945079182
4,1791,5,945079164
4,3069,4,986934901
4,3010,3,986849201
4,1628,5,964539855
4,1796,3,964623306
4,3005,4,986849180
4,3004,3,986848856
4,1608,5,986934738
4,1806,4,986935302
4,2998,1,986849254
4,577,4,986935230
4,2988,3,986934819
4,257,1,945173350
4,2983,4,986849130
4,964,4,964622684
4,300,5,964538500
4,3087,3,986848685
4,1753,4,945078467
4,3196,1,1007569465
4,515,2,945078587
4,1290,4,945079956
4,1284,1,945629015
4,1697,1,945629238
4,315,3,964623306
4,884,4,964539180
4,3173,4,1007574470
4,520,5,964540008
4,326,4,945078690
4,3166,2,1007569424
4,3161,3,1007569465
4,3157,4,1007574542
4,3152,5,986848685
4,891,5,964538500
4,309,3,986934901
4,1730,1,964622590
4,3141,2,1007569424
4,1651,5,964540008
4,965,4,986849037
4,1650,4,945079729
4,306,4,964622786
4,303,4,945629063
4,1741,2,964538964
4,3103,3,986848700
4,1298,4,945079889
4,1232,4,964622758
4,1603,3,986935328
4,898,5,964538763
4,1949,5,945078863
4,198,5,964622684
4,3486,5,1007569445
4,628,4,945079106
4,1960,5,964622684
4,820,5,986934696
4,384,1,986934915
4,1154,4,945079790
4,189,1,945629040
4,1348,5,945174134
4,1146,4,964622830
4,183,5,945079078
4,1979,1,986848894
4,391,2,986848828
4,1543,5,945079521
4,819,2,945078946
4,1363,2,986849001
4,398,5,945079259
4,1124,4,945173492
4,676,4,964622714
4,161,2,945079259
4,2014,4,945079790
4,1113,5,945079767
4,680,5,964623347
4,148,5,964622565
4,3475,3,1007574532
4,1541,4,945079052
4,2831,3,964539085
4,1571,4,986935016
4,1299,5,945079143
4,1855,4,945079858
4,926,4,964539326
4,2959,4,986849164
4,1300,3,964539357
4,833,3,964538500
4,840,5,964539723
4,361,2,945078467
4,1218,2,945079837
4,3412,1,1007569586
4,1199,1,945079906
4,2916,3,986849149
4,604,3,945078601
4,2907,4,986934465
4,899,5,964538763
4,228,5,964538468
4,826,5,964539723
4,824,5,945079259
4,224,5,945079259
4,2880,5,986849180
4,1939,1,945173385
4,1183,3,986935244
4,2847,3,986936207
4,510,5,964539986
4,211,3,986848894
4,201,2,945173513
4,886,1,964778513
4,990,4,964538763
4,2297,5,945079920
4,2325,3,964778197
4,2328,5,964622487
4,2308,4,986934884
5,506,4,847434801
5,217,3,847435292
5,325,4,847435129
5,302,3,847434802
5,461,5,847434960
5,211,5,847435337
5,464,4,847435258
5,198,4,847435292
5,512,5,847434832
5,467,3,847435311
5,450,3,847435129
5,322,3,847434882
5,514,3,847434962
5,52,5,847435238
5,507,3,847435258
5,513,5,847435292
5,315,2,847435238
5,46,4,847434881
5,126,3,847434802
5,520,3,847435258
5,97,4,847434880
5,355,3,847435292
5,275,2,847434832
5,20,4,847435238
5,260,3,847435337
5,257,5,847434748
5,0,4,847434962
5,337,2,847434748
5,123,3,847434748
5,508,5,847434747
5,277,3,847434880
5,398,4,847434801
5,32,4,847434881
5,412,4,847435337
5,413,5,847435311
5,33,4,847435292
5,35,3,847434961
5,228,3,847435129
5,225,4,847435238
5,251,5,847435311
5,509,3,847434747
5,229,1,847435311
5,511,5,847435238
5,307,3,847434832
6,658,4,845555694
6,568,3,845555694
6,461,3,845553426
6,651,3,845556120
6,335,3,845554987
6,254,3,845553660
6,650,4,845555514
6,131,4,845553660
6,287,4,845553200
6,324,3,845554962
6,200,2,845554176
6,464,3,845554296
6,465,3,845554224
6,1,4,845553522
6,510,4,845553174
6,649,3,845556241
6,18,2,845553382
6,12,3,845555588
6,31,4,845553426
6,469,3,845556181
6,202,4,845553559
6,14,4,845554505
6,355,3,845553354
6,470,3,845554551
6,253,4,845553253
6,215,3,845556257
6,214,4,845555588
6,459,3,845554479
6,212,5,845554263
6,4,5,845553938
6,519,3,845555024
6,570,3,845556378
6,600,3,845555046
6,395,4,845553283
6,398,5,845553174
6,209,3,845555588
6,206,3,845555571
6,205,3,845554987
6,203,4,845553875
6,655,4,845556340
6,2,5,845554296
6,534,4,845555265
6,654,3,845555675
6,396,3,845554062
6,100,3,845556257
6,533,3,845555300
6,647,4,845556194
6,197,3,845553174
6,30,3,845553819
6,322,5,845553317
6,480,3,845554908
6,305,3,845555300
6,555,3,845555342
6,191,3,845553794
6,629,3,845556194
6,294,3,845556223
6,381,3,845554505
6,291,5,845553757
6,138,3,845553146
6,133,5,845553457
6,594,5,845553619
6,627,3,845555656
6,484,3,845553875
6,625,3,845556506
6,815,3,845555571
6,320,3,845553994
6,49,4,845555402
6,189,4,845554024
6,379,3,845553489
6,543,1,845555362
6,630,4,845554584
6,478,2,845554349
6,387,3,845555124
6,472,3,845553426
6,514,4,845553354
6,540,4,845555046
6,46,1,845553381
6,132,3,845555006
6,276,4,845553457
6,288,3,845555071
6,10,4,845553489
6,644,5,845556222
6,473,3,845554099
6,639,3,845555514
6,290,3,845555046
6,196,5,845553966
6,236,4,845555151
6,383,4,845553457
6,801,5,845556694
6,475,4,845554524
6,476,3,845554099
6,192,4,845553381
6,552,3,845556147
6,391,4,845555024
6,285,1,845554062
6,216,4,845553619
6,140,5,845553695
6,119,4,845555607
6,422,3,845553794
6,328,4,845553794
6,764,4,845556694
6,225,4,845553695
6,426,3,845554505
6,427,3,845554584
6,16,4,845553559
6,428,4,845554141
6,762,4,845556506
6,521,4,845555342
6,37,4,845554962
6,241,3,845555436
6,748,3,845556567
6,747,3,845556808
6,431,3,845554176
6,39,4,845555607
6,434,3,845553819
6,326,5,845553726
6,243,4,845554320
6,430,3,845555172
6,412,4,845553522
6,329,3,845554141
6,226,5,845554551
6,527,5,845554062
6,235,3,845553875
6,755,4,845556808
6,33,5,845553726
6,92,4,845554349
6,751,4,845556475
6,415,4,845554141
6,332,3,845554296
6,233,4,845555249
6,232,3,845555172
6,758,4,845556323
6,238,4,845553907
6,230,3,845554376
6,229,3,845553457
6,334,5,845553317
6,418,5,845553200
6,413,4,845554099
6,113,3,845554987
6,760,2,845556412
6,228,3,845553726
6,239,5,845553844
6,520,3,845553844
6,319,4,845554376
6,675,3,845556241
6,118,4,845553966
6,797,3,845556462
6,222,3,845555172
6,221,5,845554176
6,220,3,845553726
6,401,3,845555281
6,218,3,845555655
6,444,3,845553522
6,445,3,845555546
6,90,1,845555436
6,443,4,845553586
6,450,4,845553794
6,250,3,845554455
6,451,4,845554908
6,97,5,845553283
6,217,3,845553283
6,5,4,845553757
6,306,3,845553938
6,455,3,845553844
6,43,4,845553317
6,252,3,845555571
6,399,3,845555546
6,404,2,845553844
6,572,4,845556147
6,325,4,845553317
6,99,4,845553994
6,410,3,845555632
6,669,3,845556340
6,584,2,845555694
6,277,5,845553200
6,244,3,845553522
6,407,4,845555477
6,668,3,845556181
6,406,4,845553907
6,41,3,845553907
6,436,5,845553354
6,126,3,845553146
6,15,4,845553819
6,662,3,845556412
6,249,2,845553283
6,42,4,845554551
6,32,4,845553354
6,438,3,845554455
6,440,3,845555317
6,574,3,845555571
6,116,4,845553586
6,673,3,845556448
6,187,3,845556131
6,124,4,845553586
6,298,4,845555265
6,359,4,845554420
6,166,3,845553586
6,308,5,845553489
6,511,4,845553819
6,272,3,845555546
6,81,4,845555454
6,82,4,845554584
6,360,3,845554962
6,615,5,845556915
6,80,4,845555124
6,376,5,845553489
6,165,4,845554455
6,109,3,845555342
6,309,4,845554455
6,123,4,845553110
6,146,3,845554479
6,508,5,845553109
6,350,3,845554603
6,7,3,845555281
6,273,5,845554603
6,314,5,845553200
6,824,3,845555454
6,25,4,845555362
6,58,3,845555070
6,315,3,845553457
6,169,3,845556290
6,134,3,845553253
6,612,3,845556462
6,811,4,845556860
6,378,4,845553200
6,618,5,845554584
6,59,3,845555151
6,93,3,845553757
6,297,4,845553253
6,79,2,845555694
6,162,2,845554931
6,271,1,845555151
6,77,5,845556131
6,68,4,845555317
6,512,5,845553174
6,340,3,845554320
6,300,3,845553938
6,269,3,845556119
6,263,3,845554099
6,264,4,845555546
6,507,3,845553317
6,301,3,845555172
6,153,3,845553938
6,115,3,845555024
6,363,3,845554224
6,71,3,845554907
6,23,4,845554397
6,275,5,845553174
6,509,3,845553109
6,370,3,845554551
6,339,3,845554397
6,337,4,845553110
6,149,3,845554931
6,151,1,845555362
6,152,2,845555006
6,160,3,845556241
6,78,3,845555300
6,20,2,845553382
6,9,3,845553253
6,506,5,845553146
6,578,5,845555249
6,24,3,845553695
6,577,4,845554376
6,186,2,845553994
6,157,3,845553619
6,338,3,845553994
6,262,3,845555436
6,136,3,845553907
6,156,3,845553283
6,6,4,845554264
6,178,4,845556310
6,184,4,845554099
6,143,3,845555402
6,177,3,845556106
6,822,4,845556278
6,84,4,845553559
6,812,4,845556579
6,579,3,845556223
6,494,4,845555342
6,274,4,845553522
6,316,3,845555265
6,295,5,845553586
6,545,4,845555151
6,88,3,845555151
6,317,3,845556412
6,257,2,845553110
6,21,5,845553875
6,497,3,845555070
6,318,3,845555094
6,53,4,845554263
6,310,3,845555382
6,176,3,845553253
6,356,3,845554505
6,513,3,845554141
6,505,5,845553381
6,302,3,845553146
6,580,4,845555317
6,3,3,845554349
6,180,4,845556181
6,26,3,845555402
6,172,3,845553619
6,173,3,845555477
6,311,4,845553726
6,607,1,845555006
6,609,3,845555632
6,313,4,845553819
6,485,5,845553559
6,55,4,845553660
6,312,4,845555402
6,175,4,845554024
6,185,3,845555382
6,142,3,845554263
6,307,5,845553146
6,54,4,845555454
7,509,3,1106635922
7,512,3,1106712636
7,4076,4,1106635705
7,5931,3,1121041015
7,510,5,1106635912
7,5301,1,1161738306
7,5381,2,1106636069
7,5739,2,1107127004
7,1211,4,1106635429
7,546,4,1106635981
7,6332,4,1162163488
7,2920,4,1106636596
7,3234,4,1106712869
7,6209,4,1157949636
7,5270,1,1106779625
7,404,5,1106635532
7,5160,3,1106636782
7,6352,0,1176181731
7,4161,4,1106712818
7,602,4,1106636810
7,4422,0,1157949714
7,2039,3,1106713081
7,2017,2,1106713072
7,6338,2,1174263740
7,921,4,1106635464
7,2892,5,1106635733
7,4795,4,1106636579
7,3614,4,1106636702
7,5818,2,1118025946
7,939,5,1106712575
7,1494,5,1106713565
7,6218,1,1159225196
7,6346,4,1165876367
7,3915,1,1106635745
7,3157,2,1110855253
7,2029,1,1106713076
7,6212,4,1157066190
7,3873,4,1106636707
7,418,5,1106635917
7,2700,1,1106712541
7,1905,5,1106635640
7,5171,2,1108602792
7,314,5,1106635915
7,3574,4,1106636718
7,4940,4,1107473963
7,138,4,1106635987
7,123,4,1106635925
7,5376,1,1106636095
7,5132,4,1106713442
7,5738,3,1113353083
7,3568,4,1106636531
7,6224,0,1161738279
7,6349,3,1174263775
7,1187,5,1106635423
7,5330,1,1106713549
7,4159,4,1106636600
7,224,5,1106635933
7,1979,1,1106712553
7,6238,1,1157949732
7,2507,1,1106713005
7,1154,3,1106635489
7,2145,4,1106712546
7,6315,1,1169687318
7,4334,4,1106636516
7,1218,3,1107127060
7,0,4,1106635946
7,5365,4,1110757890
7,969,5,1106635681
7,5917,2,1121041002
7,2078,4,1106635648
7,2966,2,1106635635
7,3194,4,1106635524
7,4137,4,1106636527
7,1398,4,1106635484
7,5333,3,1118025961
7,909,4,1106635462
7,920,5,1106635496
7,4351,4,1106712831
7,5805,3,1118025982
7,46,4,1106635993
7,5222,4,1106636844
7,2982,3,1161738301
7,5923,1,1125442102
7,702,3,1106635685
7,52,3,1106635520
7,839,4,1106635502
7,5310,1,1109746594
7,337,3,1106635937
7,5883,3,1116550784
7,2355,4,1106635500
7,5260,4,1106636511
7,3745,3,1106712866
7,5305,4,1106636602
7,3138,2,1106635742
7,5819,1,1122940686
7,1322,0,1106635416
7,898,4,1106635996
7,5342,1,1110757877
7,5374,4,1106636064
7,5832,2,1118026013
7,4802,3,1173051472
7,3002,4,1106712913
7,1404,1,1106635444
7,1267,3,1106635653
7,1986,3,1106635540
7,5687,3,1107474020
7,1431,4,1106635657
7,505,2,1106635714
7,3197,0,1107127033
7,3885,3,1106712820
7,3640,4,1106636610
7,5391,4,1106636101
7,706,4,1106712615
7,3832,0,1106635735
7,4639,2,1106712812
7,2836,3,1106635630
7,4800,4,1106636520
7,3446,1,1109746591
7,2014,2,1106635420
7,911,4,1106635965
7,886,1,1106712613
7,3559,3,1106635738
7,5269,3,1108602755
7,5371,4,1106636098
7,3638,4,1106636589
7,507,2,1106635940
7,5896,1,1121041079
7,1730,2,1106712559
7,5943,4,1122333538
7,1755,3,1106635625
7,3984,5,1106713586
7,2007,4,1113542732
7,4427,4,1106636584
7,3890,3,1106636612
7,5850,3,1128486479
7,3540,1,1161738352
7,3414,1,1106635749
7,506,3,1106635971
7,6088,4,1144806100
7,6010,3,1162163504
7,5166,2,1106636592
7,4608,4,1106712827
7,6368,3,1173051469
7,3819,3,1106636606
7,2674,1,1106636534
7,5372,3,1110173697
7,945,1,1106635678
7,2546,4,1106712549
7,5343,4,1122333561
7,6023,3,1149548381
7,615,4,1106635943
7,5382,2,1111552650
8,510,4,839463470
8,123,4,839463422
8,257,4,839463422
8,244,3,839463767
8,253,3,839463489
8,383,3,839463728
8,376,1,839463702
8,334,4,839463644
8,276,3,839463644
8,31,3,839463624
8,32,5,839463546
8,20,4,839463564
8,395,4,839463546
8,398,3,839463489
8,337,5,839463422
8,509,3,839463422
8,315,5,839463767
8,472,3,839463728
8,116,3,839464076
8,156,5,839463509
8,508,5,839463422
8,1,4,839463806
8,197,4,839463470
8,436,2,839463624
8,504,3,839463702
8,43,4,839463546
8,126,2,839463451
8,217,5,839463509
8,176,3,839463509
8,505,3,839463702
8,9,2,839463509
8,325,3,839463564
8,97,3,839463527
8,216,3,839463856
8,461,5,839463728
8,10,4,839463806
8,297,3,839463509
8,201,3,839464076
8,277,5,839463489
8,418,4,839463527
8,322,5,839463546
8,514,3,839463728
8,157,4,839463856
8,46,5,839463644
8,314,3,839463527
8,35,3,839463644
8,202,3,839463767
9,704,4,1044657026
9,1464,2,1044656716
9,969,5,1044657088
9,3078,1,1044657221
9,1711,5,1044657072
9,4112,4,1044657144
9,4137,5,1044656908
9,3903,5,1044656836
9,4141,4,1044656962
9,4110,4,1044656792
9,4145,1,1044657338
9,158,3,1044657119
9,4096,3,1044656962
9,3832,3,1044656811
9,834,4,1044657088
9,3638,5,1044657051
9,3920,1,1044656836
9,2793,3,1044657051
9,900,5,1044656716
9,4167,4,1044657072
9,3873,4,1044656792
9,3357,1,1044656650
9,1498,3,1044656650
9,329,3,1044656716
9,3875,4,1044656836
9,705,5,1044657026
9,2494,3,1044656650
9,4111,1,1044657318
9,37,3,1044656650
9,4147,4,1044657185
9,190,4,1044656650
9,4158,2,1044657269
9,1487,4,1044657237
9,532,3,1044657102
9,1259,4,1044656650
9,3879,4,1044656836
9,2161,3,1044657221
9,794,2,1044656650
9,2391,2,1044656650
9,4089,3,1044657269
9,1486,3,1044657200
9,4192,2,1044657285
9,4117,5,1044656934
9,2184,2,1044656716
9,3745,4,1044656811
9,4088,1,1044657318
10,8201,4,1455356177
10,9006,5,1455356776
10,8200,4,1455398111
10,6710,4,1455302113
10,5794,4,1455357602
10,2145,1,1455356578
10,5223,3,1455398107
10,2674,4,1455356591
10,506,4,1455306173
10,4227,3,1455357557
10,6682,3,1455302791
10,8305,1,1455398089
10,6352,5,1455357502
10,8303,4,1455306204
10,5380,3,1455302697
10,827,3,1455619275
10,6346,5,1455302162
10,6638,3,1455301825
10,8296,3,1455357076
10,8372,0,1455302315
10,5381,1,1455398160
10,7647,4,1455357504
10,5227,5,1455301847
10,4812,4,1455303046
10,6658,3,1455357531
10,4131,3,1455303078
10,8265,2,1455399232
10,7665,3,1455399281
10,4142,3,1455397999
10,7091,0,1455398141
10,8245,4,1455357653
10,2007,3,1455357517
10,1390,4,1455306183
10,3831,3,1455301898
10,7087,3,1455357636
10,4288,3,1455303070
10,7056,4,1455302747
10,7078,3,1455399200
10,7997,0,1455301892
10,1322,3,1455301699
10,5260,3,1455356713
10,1939,0,1455356378
10,6534,3,1455356320
10,694,4,1455302254
10,3638,4,1455356385
10,4800,4,1455356347
10,8317,2,1455399188
10,4360,3,1455306101
10,7955,5,1455302172
10,6886,3,1455302183
10,3986,3,1455357578
10,7929,3,1455399376
10,4948,5,1455356656
10,7927,3,1455398127
10,8929,5,1455302192
10,7921,4,1455356885
10,7802,5,1455301553
10,7906,4,1455398177
10,8970,4,1455356898
10,8447,4,1455398144
10,2899,3,1455398344
10,6929,0,1455357607
10,4944,3,1455399289
10,4423,4,1455398379
10,7867,4,1455357387
10,5879,3,1455398153
10,5911,3,1455357626
10,6968,3,1455357596
10,6905,4,1455356863
10,7768,5,1455302120
10,6830,2,1455398339
10,3640,4,1455301798
10,6744,2,1455357564
10,8388,4,1455357656
10,6748,2,1455398002
10,8787,3,1455357384
10,5917,5,1455302031
10,514,3,1455357645
10,5781,2,1455357527
10,4801,4,1455399087
10,3678,3,1455399329
10,4797,4,1455399533
10,4867,3,1455402085
10,4919,4,1455303057
10,4137,4,1455356588
10,257,1,1455303387
10,6439,1,1455399396
10,6437,4,1455359663
10,5269,3,1455356327
10,5734,3,1455398096
10,4799,3,1455302670
10,946,3,1455303518
10,7039,4,1455304158
10,6814,2,1455301965
10,6258,3,1455401876
10,8376,0,1455398092
10,5310,3,1455397936
10,6433,3,1455356357
10,8026,1,1455398105
10,8036,3,1455356994
10,7749,3,1455356990
10,2226,0,1455356582
10,6787,3,1455302689
10,5374,2,1455302401
10,7156,5,1455301869
10,8636,1,1455302650
10,7459,2,1455357716
10,3287,4,1455398321
10,7477,3,1455357720
10,5332,5,1455303064
10,7214,3,1455356691
10,7204,3,1455301822
10,7466,5,1455302591
10,7207,3,1455398131
10,7331,2,1455302684
10,6058,3,1455356796
10,2078,0,1455356388
10,3157,3,1455302676
10,8485,4,1455357698
10,7522,3,1455357730
10,7485,2,1455398390
10,7619,3,1455306257
10,8494,4,1455398275
10,314,3,1455301685
10,6073,2,1455301854
10,7371,5,1455306124
10,7171,2,1455301741
10,7256,3,1455357541
10,4644,4,1455301621
10,1005,3,1455357613
10,7596,3,1455398396
10,7467,3,1455399313
10,785,0,1455306152
10,3194,4,1455356595
10,6063,4,1455301745
10,7363,3,1455356988
10,7416,3,1455399347
10,7188,3,1455356987
10,7183,3,1455399573
10,7212,2,1455356351
11,430,3,902154805
11,398,5,902154316
11,326,3,904510567
11,314,5,901200263
11,1046,4,902155136
11,418,4,902154383
11,1398,4,901200037
11,5,5,902154266
11,84,3,902154458
11,1217,3,902154542
11,1187,5,902155136
11,1353,4,901200111
11,1105,3,902154647
11,615,4,902154487
11,592,4,902154431
11,1272,3,902154647
11,1284,4,902155102
11,1291,5,902154989
11,1502,3,904510428
11,1155,4,902154431
11,1066,3,902154542
11,463,5,902155043
11,126,3,902154593
11,594,4,902154542
11,1373,2,901200143
11,911,4,902154266
11,1181,3,902154542
11,507,4,902154266
11,1071,1,902154685
11,97,5,902154266
11,9,3,902154316
11,838,3,902154621
11,1503,5,902153951
